     distance         timeN            Tn            nH          n(H)         n(H2)         n(He)          n(C)         n(CH)        n(CH2)        n(CH3)        n(CH4)          n(O)         n(O2)         n(OH)        n(H2O)         n(CO)        n(CO2)         n(C2)        n(C2H)       n(C2H2)         n(C3)        n(C3H)       n(C3H2)      n(CH3OH)       n(H2CO)      n(HCO2H)          n(N)         n(NH)        n(NH2)        n(NH3)         n(CN)        n(HCN)        n(HNC)         n(N2)         n(NO)          n(S)         n(SH)        n(H2S)         n(CS)         n(SO)        n(SO2)        n(OCS)         n(Si)        n(SiH)       n(SiH2)       n(SiH3)       n(SiH4)        n(SiO)       n(SiO2)         n(Mg)         n(Fe)     n(C54H18)          n(G)       n(H2O*)        n(O2*)        n(CO*)       n(CO2*)       n(CH4*)       n(NH3*)        n(N2*)     n(CH3OH*)      n(H2CO*)     n(HCO2H*)       n(OCS*)       n(H2S*)        n(Fe*)      n(SiH4*)       n(SiO*)      n(SiO2*)        n(O**)       n(Si**)       n(Mg**)       n(Fe**)        n(C**)         n(H+)        n(H2+)        n(H3+)        n(He+)         n(C+)        n(CH+)       n(CH2+)       n(CH3+)       n(CH4+)       n(CH5+)         n(O+)        n(O2+)        n(OH+)       n(H2O+)       n(H3O+)        n(CO+)       n(HCO+)      n(HCO2+)        n(C2+)       n(C2H+)      n(C2H2+)      n(C2H3+)        n(C3+)       n(C3H+)      n(C3H2+)      n(C3H3+)         n(N+)        n(NH+)       n(NH2+)       n(NH3+)       n(NH4+)        n(CN+)       n(C2N+)       n(HCN+)      n(H2CN+)      n(H2NC+)        n(N2+)       n(N2H+)        n(NO+)       n(HNO+)         n(S+)        n(SH+)       n(H2S+)       n(H3S+)        n(CS+)       n(HCS+)        n(SO+)       n(HSO+)      n(HSO2+)      n(HOCS+)        n(Si+)       n(SiH+)      n(SiH2+)      n(SiH3+)      n(SiH4+)      n(SiH5+)       n(SiO+)      n(SiOH+)        n(Fe+)    n(C54H18+)         n(G+)    n(C54H18-)         n(G-) 
  1.000000000E+005   7.041953494E-010   1.000000000E+001   1.000022131E+004   2.213000000E-001   5.000000000E+003   9.998000000E+002   2.128000000E-003   3.566000000E-006   1.879000000E-005   7.424000000E-007   1.376000000E-004   2.172000000E-001   9.797000000E-002   2.446000000E-004   4.051000000E-003   8.217000000E-001   1.376000000E-004   4.437000000E-006   2.743000000E-006   2.939000000E-007   6.679000000E-012   1.680000000E-010   3.980000000E-009   9.998002779E-013   9.998009263E-013   9.998010817E-013   5.935000000E-001   4.787000000E-007   5.157000000E-007   1.770000000E-007   5.480000000E-004   7.069000000E-004   7.742000000E-004   2.159000000E-002   1.689000000E-004   1.449000000E-001   7.072000000E-004   4.620000000E-004   5.293000000E-004   1.134000000E-005   1.442000000E-005   9.998000000E-009   8.645000000E-014   2.200000000E-017   3.873000000E-018   1.000000000E-020   2.563000000E-020   1.438000000E-011   5.157000000E-013   9.998000000E-013   1.460000000E-004   1.074000000E-003   3.528000000E-007   1.030000000E+000   1.000025602E-012   8.268000000E-002   1.340000000E-001   1.550000000E-002   1.550000000E-001   9.998530981E-013   1.860000000E-002   6.199000000E-002   7.239000000E-002   2.070000000E-003   3.719000000E-002   9.998002556E-013   9.998000000E-013   9.998000000E-013   9.998000000E-013   1.400000000E+000   3.369000000E-001   3.699000000E-001   3.229000000E-001   1.630000000E+000   1.353000000E-005   4.569000000E-009   2.227000000E-005   1.841000000E-006   5.287000000E-006   4.726000000E-011   8.506000000E-011   4.913000000E-007   1.431000000E-011   1.976000000E-008   7.563000000E-011   3.942000000E-006   8.657000000E-010   1.165000000E-009   6.628000000E-006   3.153000000E-011   8.005000000E-005   2.033000000E-008   3.604000000E-014   4.329000000E-014   2.544000000E-009   3.744000000E-009   9.674000000E-015   4.182000000E-013   6.718000000E-013   9.208000000E-011   5.442000000E-008   5.090999719E-015   7.274000000E-014   2.129000000E-011   3.071000000E-010   8.222000000E-013   1.330000000E-007   2.879000000E-011   4.171000000E-006   3.086000000E-012   3.628000004E-012   4.252000000E-007   1.157000000E-006   9.129000000E-009   2.838000000E-004   2.829000000E-005   2.816000000E-007   8.086000000E-007   4.143000000E-011   4.045000000E-007   2.062000000E-005   8.592000000E-009   3.089000000E-009   2.441000000E-011   3.454000000E-015   2.640000000E-017   4.540000000E-018   2.849000000E-019   9.999998888E-021   1.000000111E-020   4.159000000E-019   1.199000000E-014   3.939000000E-006   3.002000000E-007   3.247000000E-009   3.521000000E-004   1.072000000E-007 
  1.700992612E+005   1.197831087E-009   1.000000000E+001   1.000022131E+004   2.213000000E-001   5.000000000E+003   9.998000000E+002   2.128000000E-003   3.566000000E-006   1.879000000E-005   7.424000000E-007   1.376000000E-004   2.172000000E-001   9.797000000E-002   2.446000000E-004   4.051000000E-003   8.217000000E-001   1.376000000E-004   4.437000000E-006   2.743000000E-006   2.939000000E-007   6.679000000E-012   1.680000000E-010   3.980000000E-009   9.998004728E-013   9.998015756E-013   9.998018399E-013   5.935000000E-001   4.787000000E-007   5.157000000E-007   1.770000000E-007   5.480000000E-004   7.069000000E-004   7.742000000E-004   2.159000000E-002   1.689000000E-004   1.449000000E-001   7.072000000E-004   4.620000000E-004   5.293000000E-004   1.134000000E-005   1.442000000E-005   9.998000000E-009   8.645000000E-014   2.200000000E-017   3.873000000E-018   1.000000000E-020   2.563000000E-020   1.438000000E-011   5.157000000E-013   9.998000000E-013   1.460000000E-004   1.074000000E-003   3.528000000E-007   1.030000000E+000   1.000183748E-012   8.268000000E-002   1.340000000E-001   1.550000000E-002   1.550000000E-001   9.998903196E-013   1.860000000E-002   6.199000000E-002   7.239000000E-002   2.070000000E-003   3.719000000E-002   9.998004347E-013   9.998000000E-013   9.998000000E-013   9.998000000E-013   1.400000000E+000   3.369000000E-001   3.699000000E-001   3.229000000E-001   1.630000000E+000   1.353000000E-005   4.569000000E-009   2.227000000E-005   1.841000000E-006   5.287000000E-006   4.726000000E-011   8.506000000E-011   4.913000000E-007   1.431000000E-011   1.976000000E-008   7.563000000E-011   3.942000000E-006   8.657000001E-010   1.165000000E-009   6.628000000E-006   3.153000000E-011   8.005000000E-005   2.033000000E-008   3.604000000E-014   4.329000000E-014   2.544000000E-009   3.744000000E-009   9.674000000E-015   4.182000000E-013   6.718000000E-013   9.208000000E-011   5.442000000E-008   5.090999523E-015   7.274000000E-014   2.129000000E-011   3.071000000E-010   8.222000000E-013   1.330000000E-007   2.879000000E-011   4.171000000E-006   3.086000000E-012   3.628000007E-012   4.252000000E-007   1.157000000E-006   9.129000000E-009   2.838000000E-004   2.829000000E-005   2.816000000E-007   8.086000000E-007   4.143000000E-011   4.045000000E-007   2.062000000E-005   8.592000000E-009   3.089000000E-009   2.441000000E-011   3.454000000E-015   2.640000000E-017   4.540000000E-018   2.849000000E-019   9.999998109E-021   1.000000189E-020   4.159000000E-019   1.199000000E-014   3.939000000E-006   3.002000000E-007   3.247000000E-009   3.521000000E-004   1.072000000E-007 
  3.200418002E+005   2.253719473E-009   1.000000000E+001   1.000022131E+004   2.213000000E-001   5.000000000E+003   9.998000000E+002   2.128000000E-003   3.566000000E-006   1.879000000E-005   7.424000000E-007   1.376000000E-004   2.172000000E-001   9.797000000E-002   2.446000000E-004   4.051000000E-003   8.217000000E-001   1.376000000E-004   4.437000000E-006   2.743000000E-006   2.939000000E-007   6.679000000E-012   1.680000000E-010   3.980000000E-009   9.998008895E-013   9.998029645E-013   9.998034618E-013   5.935000000E-001   4.787000000E-007   5.157000000E-007   1.770000000E-007   5.480000000E-004   7.069000000E-004   7.742000000E-004   2.159000000E-002   1.689000000E-004   1.449000000E-001   7.072000000E-004   4.620000000E-004   5.293000000E-004   1.134000000E-005   1.442000000E-005   9.998000000E-009   8.645000000E-014   2.200000000E-017   3.873000000E-018   1.000000000E-020   2.563000000E-020   1.438000000E-011   5.157000000E-013   9.998000000E-013   1.460000000E-004   1.074000000E-003   3.528000000E-007   1.030000000E+000   1.000522022E-012   8.268000000E-002   1.340000000E-001   1.550000000E-002   1.550000000E-001   9.999699363E-013   1.860000000E-002   6.199000000E-002   7.239000000E-002   2.070000000E-003   3.719000000E-002   9.998008179E-013   9.998000000E-013   9.998000000E-013   9.998000000E-013   1.400000000E+000   3.369000000E-001   3.699000000E-001   3.229000000E-001   1.630000000E+000   1.353000000E-005   4.569000001E-009   2.227000000E-005   1.841000000E-006   5.287000000E-006   4.726000000E-011   8.506000000E-011   4.913000000E-007   1.431000000E-011   1.976000000E-008   7.563000000E-011   3.942000000E-006   8.657000002E-010   1.165000000E-009   6.628000000E-006   3.153000000E-011   8.005000000E-005   2.033000000E-008   3.604000001E-014   4.329000000E-014   2.544000000E-009   3.744000000E-009   9.674000000E-015   4.181999999E-013   6.718000000E-013   9.208000000E-011   5.442000000E-008   5.090999102E-015   7.274000000E-014   2.129000000E-011   3.071000000E-010   8.222000000E-013   1.330000000E-007   2.879000000E-011   4.171000000E-006   3.086000000E-012   3.628000013E-012   4.252000000E-007   1.157000000E-006   9.129000000E-009   2.838000000E-004   2.829000000E-005   2.816000000E-007   8.086000000E-007   4.143000000E-011   4.045000000E-007   2.062000000E-005   8.592000000E-009   3.089000000E-009   2.441000000E-011   3.454000000E-015   2.640000000E-017   4.540000000E-018   2.849000000E-019   9.999996442E-021   1.000000356E-020   4.159000001E-019   1.199000000E-014   3.939000000E-006   3.002000000E-007   3.247000000E-009   3.521000000E-004   1.072000000E-007 
  4.699843393E+005   3.309607860E-009   1.000000000E+001   1.000022131E+004   2.213000000E-001   5.000000000E+003   9.998000000E+002   2.128000000E-003   3.566000000E-006   1.879000000E-005   7.424000000E-007   1.376000000E-004   2.172000000E-001   9.797000000E-002   2.446000000E-004   4.051000000E-003   8.217000000E-001   1.376000000E-004   4.437000000E-006   2.743000000E-006   2.939000000E-007   6.679000000E-012   1.680000000E-010   3.980000000E-009   9.998013062E-013   9.998043534E-013   9.998050837E-013   5.935000000E-001   4.787000000E-007   5.157000000E-007   1.770000000E-007   5.480000000E-004   7.069000000E-004   7.742000000E-004   2.159000000E-002   1.689000000E-004   1.449000000E-001   7.072000000E-004   4.620000000E-004   5.293000000E-004   1.134000000E-005   1.442000000E-005   9.998000000E-009   8.645000000E-014   2.200000000E-017   3.873000000E-018   1.000000000E-020   2.563000000E-020   1.438000000E-011   5.157000000E-013   9.998000000E-013   1.460000000E-004   1.074000000E-003   3.528000000E-007   1.030000000E+000   1.000860296E-012   8.268000000E-002   1.340000000E-001   1.550000000E-002   1.550000000E-001   1.000049553E-012   1.860000000E-002   6.199000000E-002   7.239000000E-002   2.070000000E-003   3.719000000E-002   9.998012011E-013   9.998000000E-013   9.998000000E-013   9.998000000E-013   1.400000000E+000   3.369000000E-001   3.699000000E-001   3.229000000E-001   1.630000000E+000   1.353000000E-005   4.569000001E-009   2.227000000E-005   1.841000000E-006   5.287000000E-006   4.726000000E-011   8.506000000E-011   4.913000000E-007   1.431000000E-011   1.976000000E-008   7.563000000E-011   3.942000000E-006   8.657000002E-010   1.165000000E-009   6.628000000E-006   3.153000000E-011   8.005000000E-005   2.033000000E-008   3.604000001E-014   4.329000000E-014   2.544000000E-009   3.744000000E-009   9.674000000E-015   4.181999999E-013   6.718000000E-013   9.208000000E-011   5.442000000E-008   5.090998682E-015   7.274000000E-014   2.129000000E-011   3.071000000E-010   8.222000000E-013   1.330000000E-007   2.879000000E-011   4.171000000E-006   3.086000000E-012   3.628000018E-012   4.252000000E-007   1.157000000E-006   9.129000000E-009   2.838000000E-004   2.829000000E-005   2.816000000E-007   8.086000000E-007   4.143000000E-011   4.045000000E-007   2.062000000E-005   8.592000000E-009   3.089000000E-009   2.441000000E-011   3.454000000E-015   2.640000000E-017   4.540000000E-018   2.849000000E-019   9.999994776E-021   1.000000522E-020   4.159000001E-019   1.199000000E-014   3.939000000E-006   3.002000000E-007   3.246999999E-009   3.521000000E-004   1.072000000E-007 
  7.289894453E+005   5.133509771E-009   1.000000000E+001   1.000022131E+004   2.213000000E-001   5.000000000E+003   9.998000000E+002   2.128000000E-003   3.566000000E-006   1.879000000E-005   7.424000000E-007   1.376000000E-004   2.172000000E-001   9.797000000E-002   2.446000000E-004   4.051000000E-003   8.217000000E-001   1.376000000E-004   4.437000000E-006   2.743000000E-006   2.939000000E-007   6.679000000E-012   1.680000000E-010   3.980000000E-009   9.998020261E-013   9.998067525E-013   9.998078853E-013   5.935000000E-001   4.787000000E-007   5.157000000E-007   1.770000000E-007   5.480000000E-004   7.069000000E-004   7.742000000E-004   2.159000000E-002   1.689000000E-004   1.449000000E-001   7.072000000E-004   4.620000000E-004   5.293000000E-004   1.134000000E-005   1.442000000E-005   9.998000000E-009   8.645000000E-014   2.200000000E-017   3.873000000E-018   1.000000000E-020   2.563000000E-020   1.438000000E-011   5.157000000E-013   9.998000000E-013   1.460000000E-004   1.074000000E-003   3.528000000E-007   1.030000000E+000   1.001444618E-012   8.268000000E-002   1.340000000E-001   1.550000000E-002   1.550000000E-001   1.000187080E-012   1.860000000E-002   6.199000000E-002   7.239000000E-002   2.070000000E-003   3.719000000E-002   9.998018630E-013   9.998000000E-013   9.998000000E-013   9.998000000E-013   1.400000000E+000   3.369000000E-001   3.699000000E-001   3.229000000E-001   1.630000000E+000   1.353000000E-005   4.569000002E-009   2.227000000E-005   1.841000000E-006   5.287000000E-006   4.726000000E-011   8.506000000E-011   4.913000000E-007   1.431000000E-011   1.976000000E-008   7.562999999E-011   3.942000000E-006   8.657000004E-010   1.165000000E-009   6.628000000E-006   3.153000000E-011   8.005000000E-005   2.033000000E-008   3.604000002E-014   4.329000001E-014   2.544000000E-009   3.744000000E-009   9.674000000E-015   4.181999999E-013   6.718000000E-013   9.208000000E-011   5.442000000E-008   5.090997955E-015   7.274000000E-014   2.129000000E-011   3.071000000E-010   8.222000000E-013   1.330000000E-007   2.879000001E-011   4.171000000E-006   3.086000000E-012   3.628000029E-012   4.252000000E-007   1.157000000E-006   9.129000000E-009   2.838000000E-004   2.829000000E-005   2.816000000E-007   8.086000000E-007   4.143000000E-011   4.045000000E-007   2.062000000E-005   8.592000000E-009   3.089000000E-009   2.441000000E-011   3.454000000E-015   2.640000000E-017   4.540000000E-018   2.849000000E-019   9.999991897E-021   1.000000810E-020   4.159000001E-019   1.199000000E-014   3.939000000E-006   3.002000000E-007   3.246999999E-009   3.521000000E-004   1.072000000E-007 
  9.355875458E+005   6.588363987E-009   1.000000000E+001   1.000022131E+004   2.213000000E-001   5.000000000E+003   9.998000000E+002   2.128000000E-003   3.566000000E-006   1.879000000E-005   7.424000000E-007   1.376000000E-004   2.172000000E-001   9.797000000E-002   2.446000000E-004   4.051000000E-003   8.217000000E-001   1.376000000E-004   4.437000000E-006   2.743000000E-006   2.939000000E-007   6.679000000E-012   1.680000000E-010   3.980000000E-009   9.998026003E-013   9.998086661E-013   9.998101200E-013   5.935000000E-001   4.787000000E-007   5.157000000E-007   1.770000000E-007   5.480000000E-004   7.069000000E-004   7.742000000E-004   2.159000000E-002   1.689000000E-004   1.449000000E-001   7.072000000E-004   4.620000000E-004   5.293000000E-004   1.134000000E-005   1.442000000E-005   9.998000000E-009   8.645000000E-014   2.200000000E-017   3.873000000E-018   1.000000000E-020   2.563000000E-020   1.438000000E-011   5.157000000E-013   9.998000000E-013   1.460000000E-004   1.074000000E-003   3.528000000E-007   1.030000000E+000   1.001910708E-012   8.268000000E-002   1.340000000E-001   1.550000000E-002   1.550000000E-001   1.000296780E-012   1.860000000E-002   6.199000000E-002   7.239000000E-002   2.070000000E-003   3.719000000E-002   9.998023910E-013   9.998000000E-013   9.998000000E-013   9.998000000E-013   1.400000000E+000   3.369000000E-001   3.699000000E-001   3.229000000E-001   1.630000000E+000   1.353000000E-005   4.569000003E-009   2.227000000E-005   1.841000000E-006   5.287000000E-006   4.726000001E-011   8.506000000E-011   4.913000000E-007   1.431000000E-011   1.976000000E-008   7.562999999E-011   3.942000000E-006   8.657000005E-010   1.165000000E-009   6.628000000E-006   3.153000000E-011   8.005000000E-005   2.033000000E-008   3.604000002E-014   4.329000001E-014   2.544000000E-009   3.744000000E-009   9.674000000E-015   4.181999998E-013   6.718000000E-013   9.208000000E-011   5.442000000E-008   5.090997375E-015   7.274000000E-014   2.129000000E-011   3.071000000E-010   8.222000000E-013   1.330000000E-007   2.879000001E-011   4.171000000E-006   3.086000000E-012   3.628000037E-012   4.252000000E-007   1.157000000E-006   9.129000000E-009   2.838000000E-004   2.829000000E-005   2.816000000E-007   8.086000000E-007   4.143000000E-011   4.045000000E-007   2.062000000E-005   8.592000000E-009   3.089000000E-009   2.441000000E-011   3.454000000E-015   2.640000000E-017   4.540000000E-018   2.849000000E-019   9.999989600E-021   1.000001040E-020   4.159000002E-019   1.199000000E-014   3.939000000E-006   3.002000000E-007   3.246999999E-009   3.521000000E-004   1.072000000E-007 
  1.271467779E+006   8.953616966E-009   1.000000000E+001   1.000022131E+004   2.213000000E-001   5.000000000E+003   9.998000000E+002   2.128000000E-003   3.566000000E-006   1.879000000E-005   7.424000000E-007   1.376000000E-004   2.172000000E-001   9.797000000E-002   2.446000000E-004   4.051000000E-003   8.217000000E-001   1.376000000E-004   4.437000000E-006   2.743000000E-006   2.939000000E-007   6.679000000E-012   1.680000000E-010   3.980000000E-009   9.998035338E-013   9.998117773E-013   9.998137532E-013   5.935000000E-001   4.787000000E-007   5.157000000E-007   1.770000000E-007   5.480000000E-004   7.069000000E-004   7.742000000E-004   2.159000000E-002   1.689000000E-004   1.449000000E-001   7.072000000E-004   4.620000000E-004   5.293000000E-004   1.134000000E-005   1.442000000E-005   9.998000000E-009   8.645000000E-014   2.200000000E-017   3.873000000E-018   1.000000000E-020   2.563000000E-020   1.438000000E-011   5.157000000E-013   9.998000000E-013   1.460000000E-004   1.074000000E-003   3.528000000E-007   1.030000000E+000   1.002668462E-012   8.268000000E-002   1.340000000E-001   1.550000000E-002   1.550000000E-001   1.000475126E-012   1.860000000E-002   6.199000000E-002   7.239000000E-002   2.070000000E-003   3.719000000E-002   9.998032494E-013   9.998000000E-013   9.998000000E-013   9.998000000E-013   1.400000000E+000   3.369000000E-001   3.699000000E-001   3.229000000E-001   1.630000000E+000   1.353000000E-005   4.569000004E-009   2.227000000E-005   1.841000000E-006   5.287000000E-006   4.726000001E-011   8.505999999E-011   4.913000000E-007   1.431000000E-011   1.976000000E-008   7.562999999E-011   3.942000000E-006   8.657000006E-010   1.165000001E-009   6.628000000E-006   3.153000000E-011   8.005000000E-005   2.033000000E-008   3.604000003E-014   4.329000001E-014   2.544000000E-009   3.744000000E-009   9.674000000E-015   4.181999998E-013   6.718000000E-013   9.208000000E-011   5.442000000E-008   5.090996433E-015   7.274000000E-014   2.129000000E-011   3.071000000E-010   8.222000000E-013   1.330000000E-007   2.879000001E-011   4.171000000E-006   3.086000000E-012   3.628000050E-012   4.252000000E-007   1.157000000E-006   9.129000000E-009   2.838000000E-004   2.829000000E-005   2.816000000E-007   8.086000000E-007   4.143000000E-011   4.045000000E-007   2.062000000E-005   8.592000000E-009   3.089000000E-009   2.441000000E-011   3.454000000E-015   2.640000000E-017   4.540000000E-018   2.849000000E-019   9.999985866E-021   1.000001413E-020   4.159000002E-019   1.199000000E-014   3.939000000E-006   3.002000000E-007   3.246999998E-009   3.521000000E-004   1.072000000E-007 
  1.796782631E+006   1.265285973E-008   1.000000000E+001   1.000022131E+004   2.213000000E-001   5.000000000E+003   9.998000000E+002   2.128000000E-003   3.566000000E-006   1.879000000E-005   7.424000000E-007   1.376000000E-004   2.172000000E-001   9.797000000E-002   2.446000000E-004   4.051000000E-003   8.217000000E-001   1.376000000E-004   4.437000000E-006   2.743000000E-006   2.939000000E-007   6.679000000E-012   1.680000000E-010   3.980000000E-009   9.998049938E-013   9.998166432E-013   9.998194354E-013   5.935000000E-001   4.787000000E-007   5.157000000E-007   1.770000000E-007   5.480000000E-004   7.069000000E-004   7.742000000E-004   2.159000000E-002   1.689000000E-004   1.449000000E-001   7.072000000E-004   4.620000000E-004   5.293000000E-004   1.134000000E-005   1.442000000E-005   9.998000001E-009   8.645000000E-014   2.200000000E-017   3.873000000E-018   1.000000000E-020   2.563000000E-020   1.438000000E-011   5.157000000E-013   9.998000000E-013   1.460000000E-004   1.074000000E-003   3.528000000E-007   1.030000000E+000   1.003853585E-012   8.268000000E-002   1.340000000E-001   1.550000000E-002   1.550000000E-001   1.000754058E-012   1.860000000E-002   6.199000000E-002   7.239000000E-002   2.070000000E-003   3.719000000E-002   9.998045920E-013   9.998000000E-013   9.998000000E-013   9.998000000E-013   1.400000000E+000   3.369000000E-001   3.699000000E-001   3.229000000E-001   1.630000000E+000   1.353000000E-005   4.569000005E-009   2.227000000E-005   1.841000000E-006   5.287000000E-006   4.726000001E-011   8.505999999E-011   4.913000000E-007   1.431000000E-011   1.976000000E-008   7.562999999E-011   3.942000000E-006   8.657000009E-010   1.165000001E-009   6.628000000E-006   3.153000000E-011   8.005000000E-005   2.033000000E-008   3.604000004E-014   4.329000002E-014   2.544000000E-009   3.744000000E-009   9.674000001E-015   4.181999997E-013   6.718000000E-013   9.208000000E-011   5.442000000E-008   5.090994959E-015   7.274000000E-014   2.129000000E-011   3.071000000E-010   8.222000001E-013   1.330000000E-007   2.879000001E-011   4.171000000E-006   3.086000000E-012   3.628000070E-012   4.252000000E-007   1.157000000E-006   9.129000000E-009   2.838000000E-004   2.829000000E-005   2.816000000E-007   8.086000000E-007   4.143000000E-011   4.045000000E-007   2.062000000E-005   8.592000000E-009   3.089000000E-009   2.441000000E-011   3.454000000E-015   2.640000000E-017   4.540000000E-018   2.849000000E-019   9.999980027E-021   1.000001997E-020   4.159000003E-019   1.199000000E-014   3.939000000E-006   3.002000000E-007   3.246999998E-009   3.521000000E-004   1.072000000E-007 
  2.597417889E+006   1.829089598E-008   1.000000000E+001   1.000022131E+004   2.213000000E-001   5.000000000E+003   9.998000000E+002   2.128000000E-003   3.566000000E-006   1.879000000E-005   7.424000000E-007   1.376000000E-004   2.172000000E-001   9.797000000E-002   2.446000000E-004   4.051000000E-003   8.217000000E-001   1.376000000E-004   4.437000000E-006   2.743000000E-006   2.939000000E-007   6.679000000E-012   1.680000000E-010   3.980000000E-009   9.998072189E-013   9.998240592E-013   9.998280956E-013   5.935000000E-001   4.787000000E-007   5.157000000E-007   1.770000001E-007   5.480000000E-004   7.069000000E-004   7.742000000E-004   2.159000000E-002   1.689000000E-004   1.449000000E-001   7.072000000E-004   4.620000000E-004   5.293000000E-004   1.134000000E-005   1.442000000E-005   9.998000001E-009   8.645000000E-014   2.200000000E-017   3.873000000E-018   1.000000001E-020   2.563000000E-020   1.438000000E-011   5.157000000E-013   9.998000000E-013   1.460000000E-004   1.074000000E-003   3.528000000E-007   1.030000000E+000   1.005659838E-012   8.268000000E-002   1.340000000E-001   1.550000000E-002   1.550000000E-001   1.001179181E-012   1.860000000E-002   6.199000000E-002   7.239000000E-002   2.070000000E-003   3.719000000E-002   9.998066381E-013   9.998000000E-013   9.998000000E-013   9.998000000E-013   1.400000000E+000   3.369000000E-001   3.699000000E-001   3.229000000E-001   1.630000000E+000   1.353000000E-005   4.569000007E-009   2.227000000E-005   1.841000000E-006   5.287000000E-006   4.726000001E-011   8.505999999E-011   4.913000000E-007   1.431000000E-011   1.976000000E-008   7.562999998E-011   3.942000000E-006   8.657000013E-010   1.165000001E-009   6.628000000E-006   3.153000000E-011   8.005000000E-005   2.033000000E-008   3.604000005E-014   4.329000002E-014   2.544000000E-009   3.744000000E-009   9.674000001E-015   4.181999995E-013   6.718000000E-013   9.208000000E-011   5.442000000E-008   5.090992713E-015   7.274000001E-014   2.129000000E-011   3.071000000E-010   8.222000001E-013   1.330000000E-007   2.879000002E-011   4.171000000E-006   3.086000000E-012   3.628000102E-012   4.252000000E-007   1.157000000E-006   9.129000000E-009   2.838000000E-004   2.829000000E-005   2.816000000E-007   8.086000000E-007   4.143000001E-011   4.045000000E-007   2.062000000E-005   8.592000000E-009   3.089000000E-009   2.441000000E-011   3.454000000E-015   2.640000000E-017   4.540000000E-018   2.849000000E-019   9.999971127E-021   1.000002887E-020   4.159000005E-019   1.199000000E-014   3.939000000E-006   3.002000000E-007   3.246999997E-009   3.521000000E-004   1.072000000E-007 
  3.943917026E+006   2.777288028E-008   1.000000000E+001   1.000022131E+004   2.213000000E-001   5.000000000E+003   9.998000000E+002   2.128000000E-003   3.566000000E-006   1.879000000E-005   7.424000000E-007   1.376000000E-004   2.172000000E-001   9.797000000E-002   2.446000000E-004   4.051000000E-003   8.217000000E-001   1.376000000E-004   4.437000000E-006   2.743000000E-006   2.939000000E-007   6.679000000E-012   1.680000000E-010   3.980000000E-009   9.998109612E-013   9.998365315E-013   9.998426604E-013   5.935000000E-001   4.787000000E-007   5.157000000E-007   1.770000001E-007   5.480000000E-004   7.069000000E-004   7.742000000E-004   2.159000000E-002   1.689000000E-004   1.449000000E-001   7.072000000E-004   4.620000000E-004   5.293000000E-004   1.134000000E-005   1.442000000E-005   9.998000001E-009   8.645000000E-014   2.200000000E-017   3.873000000E-018   1.000000001E-020   2.563000000E-020   1.438000000E-011   5.157000000E-013   9.998000000E-013   1.460000000E-004   1.074000000E-003   3.528000000E-007   1.030000000E+000   1.008697573E-012   8.268000000E-002   1.340000000E-001   1.550000000E-002   1.550000000E-001   1.001894147E-012   1.860000000E-002   6.199000000E-002   7.239000000E-002   2.070000000E-003   3.719000000E-002   9.998100793E-013   9.998000000E-013   9.998000000E-013   9.998000000E-013   1.400000000E+000   3.369000000E-001   3.699000000E-001   3.229000000E-001   1.630000000E+000   1.353000000E-005   4.569000011E-009   2.227000000E-005   1.841000000E-006   5.287000000E-006   4.726000002E-011   8.505999998E-011   4.913000000E-007   1.431000000E-011   1.976000000E-008   7.562999997E-011   3.942000000E-006   8.657000019E-010   1.165000002E-009   6.628000000E-006   3.153000000E-011   8.005000000E-005   2.033000000E-008   3.604000008E-014   4.329000003E-014   2.544000000E-009   3.744000000E-009   9.674000002E-015   4.181999993E-013   6.718000000E-013   9.208000000E-011   5.442000000E-008   5.090988936E-015   7.274000001E-014   2.129000000E-011   3.071000000E-010   8.222000001E-013   1.330000000E-007   2.879000003E-011   4.171000000E-006   3.086000000E-012   3.628000155E-012   4.252000000E-007   1.157000000E-006   9.129000000E-009   2.838000000E-004   2.829000000E-005   2.816000000E-007   8.086000000E-007   4.143000001E-011   4.045000000E-007   2.062000000E-005   8.592000000E-009   3.089000000E-009   2.441000000E-011   3.454000000E-015   2.640000000E-017   4.540000000E-018   2.849000000E-019   9.999956160E-021   1.000004383E-020   4.159000007E-019   1.199000000E-014   3.939000000E-006   3.002000000E-007   3.246999995E-009   3.521000000E-004   1.072000000E-007 
