     distance         timeN            Tn            nH          x(H)         x(H2)         x(He)          x(C)         x(CH)        x(CH2)        x(CH3)        x(CH4)          x(O)         x(O2)         x(OH)        x(H2O)         x(CO)        x(CO2)         x(C2)        x(C2H)       x(C2H2)         x(C3)        x(C3H)       x(C3H2)      x(CH3OH)       x(H2CO)      x(HCO2H)          x(N)         x(NH)        x(NH2)        x(NH3)         x(CN)        x(HCN)        x(HNC)         x(N2)         x(NO)          x(S)         x(SH)        x(H2S)         x(CS)         x(SO)        x(SO2)        x(OCS)         x(Si)        x(SiH)       x(SiH2)       x(SiH3)       x(SiH4)        x(SiO)       x(SiO2)         x(Mg)         x(Fe)     x(C54H18)          x(G)       x(H2O*)        x(O2*)        x(CO*)       x(CO2*)       x(CH4*)       x(NH3*)        x(N2*)     x(CH3OH*)      x(H2CO*)     x(HCO2H*)       x(OCS*)       x(H2S*)        x(Fe*)      x(SiH4*)       x(SiO*)      x(SiO2*)        x(O**)       x(Si**)       x(Mg**)       x(Fe**)        x(C**)         x(H+)        x(H2+)        x(H3+)        x(He+)         x(C+)        x(CH+)       x(CH2+)       x(CH3+)       x(CH4+)       x(CH5+)         x(O+)        x(O2+)        x(OH+)       x(H2O+)       x(H3O+)        x(CO+)       x(HCO+)      x(HCO2+)        x(C2+)       x(C2H+)      x(C2H2+)      x(C2H3+)        x(C3+)       x(C3H+)      x(C3H2+)      x(C3H3+)         x(N+)        x(NH+)       x(NH2+)       x(NH3+)       x(NH4+)        x(CN+)       x(C2N+)       x(HCN+)      x(H2CN+)      x(H2NC+)        x(N2+)       x(N2H+)        x(NO+)       x(HNO+)         x(S+)        x(SH+)       x(H2S+)       x(H3S+)        x(CS+)       x(HCS+)        x(SO+)       x(HSO+)      x(HSO2+)      x(HOCS+)        x(Si+)       x(SiH+)      x(SiH2+)      x(SiH3+)      x(SiH4+)      x(SiH5+)       x(SiO+)      x(SiOH+)        x(Fe+)    x(C54H18+)         x(G+)    x(C54H18-)         x(G-) 
  1.000000000E+005   3.168879072E-009   1.000000000E+001   1.000022131E+004   2.212951024E-005   4.999889346E-001   9.997778736E-002   2.127952906E-007   3.565921081E-010   1.878958416E-009   7.423835700E-011   1.375969548E-008   2.171951932E-005   9.796783184E-006   2.445945868E-008   4.050910348E-007   8.217818129E-005   1.375969548E-008   4.437901783E-010   2.742939295E-010   2.938934957E-011   6.679852166E-016   1.679962820E-014   3.979911919E-013   9.997791240E-017   9.997820411E-017   9.997827402E-017   5.934868653E-005   4.786894060E-011   5.155885893E-011   1.769960828E-011   5.480878701E-008   7.068843557E-008   7.741828663E-008   2.157952242E-006   1.688962621E-008   1.448967932E-005   7.071843491E-008   4.619897755E-008   5.293882839E-008   1.133974904E-009   1.441968087E-009   9.997778736E-013   8.644808679E-018   2.199951312E-021   3.872914287E-022   9.999778692E-025   2.563943256E-024   1.437968176E-015   5.156885871E-017   9.997778736E-017   1.459967689E-008   1.073976231E-007   3.528921900E-011   1.029977205E-004   1.000793696E-016   8.267817022E-006   1.339970345E-005   1.549965697E-006   1.549965697E-005   1.000016848E-016   1.859958837E-006   6.198862811E-006   7.238839795E-006   2.069954189E-007   3.718917695E-006   9.997790243E-017   9.997778736E-017   9.997778736E-017   9.997778736E-017   1.399969017E-004   3.368925441E-005   3.698918138E-005   3.228928539E-005   1.629963927E-004   1.352970057E-009   4.568898885E-013   2.226950715E-009   1.840959257E-010   5.286882994E-010   4.725895410E-015   8.505811755E-015   4.912891271E-011   1.430968331E-015   1.975956269E-012   7.562832624E-015   3.941912760E-010   8.655808438E-014   1.164974218E-013   6.627853317E-010   3.152930221E-015   8.004822842E-009   2.032955008E-012   3.604920219E-018   4.329904174E-018   2.543943699E-013   3.743917142E-013   9.673785906E-019   4.181907448E-017   6.718851303E-017   9.207796219E-015   5.440879586E-012   5.088886114E-019   7.272839042E-018   2.128952883E-015   3.069932058E-014   8.222818018E-017   1.329970566E-011   2.878936286E-015   4.170907692E-010   3.085931704E-016   3.626919749E-016   4.250905922E-011   1.156974395E-010   9.127797989E-013   2.837937193E-008   2.828937392E-009   2.815937679E-011   8.085821050E-011   4.142908312E-015   4.044910481E-011   2.061954366E-009   8.590809874E-013   3.087931660E-013   2.440945979E-015   3.453923560E-019   2.640941552E-021   4.539899526E-022   2.848936949E-023   9.999773685E-025   9.999783696E-025   4.158907959E-023   1.198973465E-018   3.938912827E-010   3.001933563E-011   3.247928118E-013   3.520922077E-008   1.071976276E-011 
  1.446122821E+005   4.582588343E-009   1.000000000E+001   1.000022131E+004   2.212951024E-005   4.999889346E-001   9.997778736E-002   2.127952906E-007   3.565921081E-010   1.878958416E-009   7.423835700E-011   1.375969548E-008   2.171951932E-005   9.796783184E-006   2.445945868E-008   4.050910348E-007   8.217818129E-005   1.375969548E-008   4.437901783E-010   2.742939295E-010   2.938934957E-011   6.679852166E-016   1.679962820E-014   3.979911919E-013   9.997796819E-017   9.997839003E-017   9.997849114E-017   5.934868653E-005   4.786894060E-011   5.155885893E-011   1.769960829E-011   5.480878701E-008   7.068843557E-008   7.741828663E-008   2.157952242E-006   1.688962621E-008   1.448967932E-005   7.071843491E-008   4.619897755E-008   5.293882839E-008   1.133974904E-009   1.441968087E-009   9.997778736E-013   8.644808679E-018   2.199951312E-021   3.872914287E-022   9.999778693E-025   2.563943256E-024   1.437968176E-015   5.156885871E-017   9.997778736E-017   1.459967689E-008   1.073976231E-007   3.528921900E-011   1.029977205E-004   1.001246877E-016   8.267817022E-006   1.339970345E-005   1.549965697E-006   1.549965697E-005   1.000123460E-016   1.859958837E-006   6.198862811E-006   7.238839795E-006   2.069954189E-007   3.718917695E-006   9.997795377E-017   9.997778736E-017   9.997778736E-017   9.997778736E-017   1.399969017E-004   3.368925441E-005   3.698918138E-005   3.228928539E-005   1.629963927E-004   1.352970057E-009   4.568898886E-013   2.226950715E-009   1.840959257E-010   5.286882994E-010   4.725895410E-015   8.505811755E-015   4.912891271E-011   1.430968331E-015   1.975956269E-012   7.562832624E-015   3.941912760E-010   8.655808439E-014   1.164974218E-013   6.627853317E-010   3.152930221E-015   8.004822842E-009   2.032955008E-012   3.604920219E-018   4.329904174E-018   2.543943699E-013   3.743917142E-013   9.673785906E-019   4.181907448E-017   6.718851303E-017   9.207796219E-015   5.440879586E-012   5.088885551E-019   7.272839042E-018   2.128952883E-015   3.069932058E-014   8.222818017E-017   1.329970566E-011   2.878936286E-015   4.170907692E-010   3.085931704E-016   3.626919756E-016   4.250905922E-011   1.156974395E-010   9.127797989E-013   2.837937193E-008   2.828937392E-009   2.815937679E-011   8.085821050E-011   4.142908312E-015   4.044910481E-011   2.061954366E-009   8.590809874E-013   3.087931660E-013   2.440945979E-015   3.453923560E-019   2.640941552E-021   4.539899526E-022   2.848936949E-023   9.999771452E-025   9.999785929E-025   4.158907959E-023   1.198973465E-018   3.938912827E-010   3.001933563E-011   3.247928118E-013   3.520922077E-008   1.071976276E-011 
  1.892245642E+005   5.996297614E-009   1.000000000E+001   1.000022131E+004   2.212951024E-005   4.999889346E-001   9.997778736E-002   2.127952906E-007   3.565921081E-010   1.878958416E-009   7.423835700E-011   1.375969548E-008   2.171951932E-005   9.796783184E-006   2.445945868E-008   4.050910348E-007   8.217818129E-005   1.375969548E-008   4.437901783E-010   2.742939295E-010   2.938934957E-011   6.679852166E-016   1.679962820E-014   3.979911919E-013   9.997802397E-017   9.997857595E-017   9.997870825E-017   5.934868653E-005   4.786894060E-011   5.155885893E-011   1.769960829E-011   5.480878701E-008   7.068843557E-008   7.741828663E-008   2.157952242E-006   1.688962621E-008   1.448967932E-005   7.071843491E-008   4.619897755E-008   5.293882839E-008   1.133974904E-009   1.441968087E-009   9.997778736E-013   8.644808679E-018   2.199951312E-021   3.872914287E-022   9.999778693E-025   2.563943256E-024   1.437968176E-015   5.156885871E-017   9.997778736E-017   1.459967689E-008   1.073976231E-007   3.528921900E-011   1.029977205E-004   1.001700059E-016   8.267817022E-006   1.339970345E-005   1.549965697E-006   1.549965697E-005   1.000230073E-016   1.859958837E-006   6.198862811E-006   7.238839795E-006   2.069954189E-007   3.718917695E-006   9.997800510E-017   9.997778736E-017   9.997778736E-017   9.997778736E-017   1.399969017E-004   3.368925441E-005   3.698918138E-005   3.228928539E-005   1.629963927E-004   1.352970057E-009   4.568898886E-013   2.226950715E-009   1.840959257E-010   5.286882994E-010   4.725895410E-015   8.505811754E-015   4.912891271E-011   1.430968331E-015   1.975956269E-012   7.562832624E-015   3.941912760E-010   8.655808440E-014   1.164974218E-013   6.627853317E-010   3.152930221E-015   8.004822842E-009   2.032955008E-012   3.604920219E-018   4.329904174E-018   2.543943699E-013   3.743917142E-013   9.673785906E-019   4.181907447E-017   6.718851303E-017   9.207796219E-015   5.440879586E-012   5.088884988E-019   7.272839042E-018   2.128952883E-015   3.069932058E-014   8.222818017E-017   1.329970566E-011   2.878936286E-015   4.170907692E-010   3.085931704E-016   3.626919764E-016   4.250905922E-011   1.156974395E-010   9.127797989E-013   2.837937193E-008   2.828937392E-009   2.815937679E-011   8.085821050E-011   4.142908312E-015   4.044910481E-011   2.061954366E-009   8.590809874E-013   3.087931660E-013   2.440945979E-015   3.453923560E-019   2.640941552E-021   4.539899526E-022   2.848936949E-023   9.999769219E-025   9.999788161E-025   4.158907959E-023   1.198973465E-018   3.938912827E-010   3.001933563E-011   3.247928118E-013   3.520922077E-008   1.071976276E-011 
  2.338368463E+005   7.410006885E-009   1.000000000E+001   1.000022131E+004   2.212951024E-005   4.999889346E-001   9.997778736E-002   2.127952906E-007   3.565921081E-010   1.878958416E-009   7.423835700E-011   1.375969548E-008   2.171951932E-005   9.796783184E-006   2.445945868E-008   4.050910348E-007   8.217818129E-005   1.375969548E-008   4.437901783E-010   2.742939295E-010   2.938934957E-011   6.679852166E-016   1.679962820E-014   3.979911919E-013   9.997807976E-017   9.997876187E-017   9.997892537E-017   5.934868653E-005   4.786894060E-011   5.155885893E-011   1.769960829E-011   5.480878701E-008   7.068843557E-008   7.741828663E-008   2.157952242E-006   1.688962621E-008   1.448967932E-005   7.071843491E-008   4.619897755E-008   5.293882839E-008   1.133974904E-009   1.441968087E-009   9.997778736E-013   8.644808679E-018   2.199951312E-021   3.872914287E-022   9.999778694E-025   2.563943256E-024   1.437968176E-015   5.156885871E-017   9.997778736E-017   1.459967689E-008   1.073976231E-007   3.528921900E-011   1.029977205E-004   1.002153240E-016   8.267817022E-006   1.339970345E-005   1.549965697E-006   1.549965697E-005   1.000336685E-016   1.859958837E-006   6.198862811E-006   7.238839795E-006   2.069954189E-007   3.718917695E-006   9.997805644E-017   9.997778736E-017   9.997778736E-017   9.997778736E-017   1.399969017E-004   3.368925441E-005   3.698918138E-005   3.228928539E-005   1.629963927E-004   1.352970057E-009   4.568898887E-013   2.226950715E-009   1.840959257E-010   5.286882994E-010   4.725895410E-015   8.505811754E-015   4.912891271E-011   1.430968331E-015   1.975956269E-012   7.562832623E-015   3.941912760E-010   8.655808442E-014   1.164974218E-013   6.627853317E-010   3.152930221E-015   8.004822842E-009   2.032955008E-012   3.604920220E-018   4.329904174E-018   2.543943699E-013   3.743917142E-013   9.673785906E-019   4.181907447E-017   6.718851303E-017   9.207796219E-015   5.440879586E-012   5.088884425E-019   7.272839042E-018   2.128952883E-015   3.069932058E-014   8.222818017E-017   1.329970566E-011   2.878936286E-015   4.170907692E-010   3.085931704E-016   3.626919772E-016   4.250905922E-011   1.156974395E-010   9.127797989E-013   2.837937193E-008   2.828937392E-009   2.815937679E-011   8.085821050E-011   4.142908312E-015   4.044910481E-011   2.061954366E-009   8.590809874E-013   3.087931660E-013   2.440945979E-015   3.453923560E-019   2.640941552E-021   4.539899526E-022   2.848936949E-023   9.999766986E-025   9.999790394E-025   4.158907960E-023   1.198973465E-018   3.938912827E-010   3.001933563E-011   3.247928118E-013   3.520922077E-008   1.071976276E-011 
  2.784491284E+005   8.823716157E-009   1.000000000E+001   1.000022131E+004   2.212951024E-005   4.999889346E-001   9.997778736E-002   2.127952906E-007   3.565921081E-010   1.878958416E-009   7.423835700E-011   1.375969548E-008   2.171951932E-005   9.796783184E-006   2.445945868E-008   4.050910348E-007   8.217818129E-005   1.375969548E-008   4.437901783E-010   2.742939295E-010   2.938934957E-011   6.679852166E-016   1.679962820E-014   3.979911919E-013   9.997813554E-017   9.997894779E-017   9.997914248E-017   5.934868653E-005   4.786894060E-011   5.155885893E-011   1.769960829E-011   5.480878701E-008   7.068843557E-008   7.741828663E-008   2.157952242E-006   1.688962621E-008   1.448967932E-005   7.071843491E-008   4.619897755E-008   5.293882839E-008   1.133974904E-009   1.441968087E-009   9.997778736E-013   8.644808679E-018   2.199951312E-021   3.872914287E-022   9.999778694E-025   2.563943256E-024   1.437968176E-015   5.156885871E-017   9.997778736E-017   1.459967689E-008   1.073976231E-007   3.528921900E-011   1.029977205E-004   1.002606422E-016   8.267817022E-006   1.339970345E-005   1.549965697E-006   1.549965697E-005   1.000443297E-016   1.859958837E-006   6.198862811E-006   7.238839795E-006   2.069954189E-007   3.718917695E-006   9.997810778E-017   9.997778736E-017   9.997778736E-017   9.997778736E-017   1.399969017E-004   3.368925441E-005   3.698918138E-005   3.228928539E-005   1.629963927E-004   1.352970057E-009   4.568898888E-013   2.226950715E-009   1.840959257E-010   5.286882994E-010   4.725895410E-015   8.505811754E-015   4.912891271E-011   1.430968331E-015   1.975956269E-012   7.562832623E-015   3.941912760E-010   8.655808443E-014   1.164974218E-013   6.627853317E-010   3.152930221E-015   8.004822842E-009   2.032955008E-012   3.604920220E-018   4.329904174E-018   2.543943699E-013   3.743917142E-013   9.673785907E-019   4.181907446E-017   6.718851303E-017   9.207796219E-015   5.440879586E-012   5.088883862E-019   7.272839042E-018   2.128952883E-015   3.069932058E-014   8.222818017E-017   1.329970566E-011   2.878936286E-015   4.170907692E-010   3.085931704E-016   3.626919780E-016   4.250905922E-011   1.156974395E-010   9.127797989E-013   2.837937193E-008   2.828937392E-009   2.815937679E-011   8.085821050E-011   4.142908312E-015   4.044910481E-011   2.061954366E-009   8.590809874E-013   3.087931660E-013   2.440945979E-015   3.453923560E-019   2.640941552E-021   4.539899526E-022   2.848936949E-023   9.999764752E-025   9.999792627E-025   4.158907960E-023   1.198973465E-018   3.938912827E-010   3.001933563E-011   3.247928117E-013   3.520922077E-008   1.071976276E-011 
  3.811894392E+005   1.207943236E-008   1.000000000E+001   1.000022131E+004   2.212951024E-005   4.999889346E-001   9.997778736E-002   2.127952906E-007   3.565921081E-010   1.878958416E-009   7.423835700E-011   1.375969548E-008   2.171951932E-005   9.796783184E-006   2.445945868E-008   4.050910348E-007   8.217818129E-005   1.375969548E-008   4.437901783E-010   2.742939295E-010   2.938934957E-011   6.679852166E-016   1.679962820E-014   3.979911919E-013   9.997826402E-017   9.997937597E-017   9.997964248E-017   5.934868653E-005   4.786894060E-011   5.155885893E-011   1.769960829E-011   5.480878701E-008   7.068843557E-008   7.741828663E-008   2.157952242E-006   1.688962621E-008   1.448967932E-005   7.071843491E-008   4.619897755E-008   5.293882839E-008   1.133974904E-009   1.441968087E-009   9.997778736E-013   8.644808679E-018   2.199951312E-021   3.872914287E-022   9.999778695E-025   2.563943257E-024   1.437968176E-015   5.156885871E-017   9.997778736E-017   1.459967689E-008   1.073976231E-007   3.528921900E-011   1.029977205E-004   1.003650081E-016   8.267817022E-006   1.339970345E-005   1.549965697E-006   1.549965697E-005   1.000688820E-016   1.859958837E-006   6.198862811E-006   7.238839795E-006   2.069954189E-007   3.718917695E-006   9.997822600E-017   9.997778736E-017   9.997778736E-017   9.997778736E-017   1.399969017E-004   3.368925441E-005   3.698918138E-005   3.228928539E-005   1.629963927E-004   1.352970057E-009   4.568898889E-013   2.226950715E-009   1.840959257E-010   5.286882994E-010   4.725895410E-015   8.505811754E-015   4.912891271E-011   1.430968331E-015   1.975956269E-012   7.562832623E-015   3.941912760E-010   8.655808446E-014   1.164974218E-013   6.627853317E-010   3.152930221E-015   8.004822842E-009   2.032955008E-012   3.604920221E-018   4.329904174E-018   2.543943699E-013   3.743917142E-013   9.673785907E-019   4.181907446E-017   6.718851303E-017   9.207796219E-015   5.440879586E-012   5.088882565E-019   7.272839042E-018   2.128952883E-015   3.069932058E-014   8.222818017E-017   1.329970566E-011   2.878936287E-015   4.170907692E-010   3.085931704E-016   3.626919797E-016   4.250905922E-011   1.156974395E-010   9.127797989E-013   2.837937193E-008   2.828937392E-009   2.815937679E-011   8.085821050E-011   4.142908313E-015   4.044910481E-011   2.061954366E-009   8.590809874E-013   3.087931660E-013   2.440945979E-015   3.453923560E-019   2.640941552E-021   4.539899526E-022   2.848936949E-023   9.999759609E-025   9.999797769E-025   4.158907961E-023   1.198973465E-018   3.938912827E-010   3.001933563E-011   3.247928117E-013   3.520922077E-008   1.071976276E-011 
  5.439343744E+005   1.723662256E-008   1.000000000E+001   1.000022131E+004   2.212951024E-005   4.999889346E-001   9.997778736E-002   2.127952906E-007   3.565921081E-010   1.878958416E-009   7.423835700E-011   1.375969548E-008   2.171951932E-005   9.796783184E-006   2.445945868E-008   4.050910348E-007   8.217818129E-005   1.375969548E-008   4.437901783E-010   2.742939295E-010   2.938934957E-011   6.679852166E-016   1.679962820E-014   3.979911919E-013   9.997846752E-017   9.998005421E-017   9.998043451E-017   5.934868653E-005   4.786894060E-011   5.155885893E-011   1.769960829E-011   5.480878701E-008   7.068843557E-008   7.741828663E-008   2.157952242E-006   1.688962621E-008   1.448967932E-005   7.071843491E-008   4.619897755E-008   5.293882839E-008   1.133974904E-009   1.441968087E-009   9.997778736E-013   8.644808679E-018   2.199951312E-021   3.872914287E-022   9.999778697E-025   2.563943257E-024   1.437968176E-015   5.156885871E-017   9.997778736E-017   1.459967689E-008   1.073976231E-007   3.528921900E-011   1.029977205E-004   1.005303280E-016   8.267817022E-006   1.339970345E-005   1.549965697E-006   1.549965697E-005   1.001077740E-016   1.859958837E-006   6.198862811E-006   7.238839795E-006   2.069954189E-007   3.718917695E-006   9.997841328E-017   9.997778736E-017   9.997778736E-017   9.997778736E-017   1.399969017E-004   3.368925441E-005   3.698918138E-005   3.228928539E-005   1.629963927E-004   1.352970057E-009   4.568898891E-013   2.226950715E-009   1.840959257E-010   5.286882994E-010   4.725895411E-015   8.505811754E-015   4.912891271E-011   1.430968331E-015   1.975956269E-012   7.562832622E-015   3.941912760E-010   8.655808450E-014   1.164974218E-013   6.627853317E-010   3.152930221E-015   8.004822842E-009   2.032955008E-012   3.604920222E-018   4.329904175E-018   2.543943699E-013   3.743917142E-013   9.673785907E-019   4.181907444E-017   6.718851303E-017   9.207796219E-015   5.440879586E-012   5.088880511E-019   7.272839043E-018   2.128952883E-015   3.069932058E-014   8.222818016E-017   1.329970566E-011   2.878936287E-015   4.170907692E-010   3.085931704E-016   3.626919826E-016   4.250905922E-011   1.156974395E-010   9.127797989E-013   2.837937193E-008   2.828937392E-009   2.815937679E-011   8.085821050E-011   4.142908313E-015   4.044910481E-011   2.061954366E-009   8.590809874E-013   3.087931660E-013   2.440945979E-015   3.453923560E-019   2.640941552E-021   4.539899526E-022   2.848936949E-023   9.999751462E-025   9.999805914E-025   4.158907962E-023   1.198973465E-018   3.938912827E-010   3.001933563E-011   3.247928116E-013   3.520922077E-008   1.071976276E-011 
  9.875017328E+005   3.129273575E-008   1.000000000E+001   1.000022131E+004   2.212951024E-005   4.999889346E-001   9.997778736E-002   2.127952906E-007   3.565921081E-010   1.878958416E-009   7.423835700E-011   1.375969548E-008   2.171951932E-005   9.796783184E-006   2.445945868E-008   4.050910348E-007   8.217818129E-005   1.375969548E-008   4.437901783E-010   2.742939295E-010   2.938934957E-011   6.679852166E-016   1.679962820E-014   3.979911919E-013   9.997902218E-017   9.998190278E-017   9.998259322E-017   5.934868653E-005   4.786894060E-011   5.155885893E-011   1.769960829E-011   5.480878701E-008   7.068843557E-008   7.741828663E-008   2.157952242E-006   1.688962621E-008   1.448967932E-005   7.071843491E-008   4.619897755E-008   5.293882839E-008   1.133974904E-009   1.441968087E-009   9.997778737E-013   8.644808679E-018   2.199951312E-021   3.872914287E-022   9.999778702E-025   2.563943257E-024   1.437968176E-015   5.156885871E-017   9.997778736E-017   1.459967689E-008   1.073976231E-007   3.528921900E-011   1.029977205E-004   1.009809136E-016   8.267817022E-006   1.339970345E-005   1.549965697E-006   1.549965697E-005   1.002137754E-016   1.859958837E-006   6.198862811E-006   7.238839795E-006   2.069954189E-007   3.718917695E-006   9.997892371E-017   9.997778736E-017   9.997778736E-017   9.997778736E-017   1.399969017E-004   3.368925441E-005   3.698918138E-005   3.228928539E-005   1.629963927E-004   1.352970057E-009   4.568898897E-013   2.226950715E-009   1.840959257E-010   5.286882994E-010   4.725895412E-015   8.505811753E-015   4.912891271E-011   1.430968331E-015   1.975956269E-012   7.562832621E-015   3.941912760E-010   8.655808462E-014   1.164974219E-013   6.627853316E-010   3.152930221E-015   8.004822842E-009   2.032955008E-012   3.604920225E-018   4.329904176E-018   2.543943699E-013   3.743917142E-013   9.673785908E-019   4.181907440E-017   6.718851303E-017   9.207796219E-015   5.440879586E-012   5.088874913E-019   7.272839043E-018   2.128952883E-015   3.069932058E-014   8.222818014E-017   1.329970566E-011   2.878936289E-015   4.170907692E-010   3.085931704E-016   3.626919903E-016   4.250905922E-011   1.156974395E-010   9.127797989E-013   2.837937193E-008   2.828937392E-009   2.815937679E-011   8.085821050E-011   4.142908314E-015   4.044910481E-011   2.061954366E-009   8.590809874E-013   3.087931660E-013   2.440945979E-015   3.453923560E-019   2.640941552E-021   4.539899526E-022   2.848936949E-023   9.999729257E-025   9.999828113E-025   4.158907966E-023   1.198973465E-018   3.938912827E-010   3.001933563E-011   3.247928114E-013   3.520922077E-008   1.071976276E-011 
  1.299610865E+006   4.118309671E-008   1.000000000E+001   1.000022131E+004   2.212951024E-005   4.999889346E-001   9.997778736E-002   2.127952906E-007   3.565921081E-010   1.878958416E-009   7.423835700E-011   1.375969548E-008   2.171951932E-005   9.796783184E-006   2.445945868E-008   4.050910348E-007   8.217818129E-005   1.375969548E-008   4.437901783E-010   2.742939295E-010   2.938934957E-011   6.679852166E-016   1.679962820E-014   3.979911919E-013   9.997941246E-017   9.998320349E-017   9.998411215E-017   5.934868653E-005   4.786894060E-011   5.155885893E-011   1.769960830E-011   5.480878701E-008   7.068843557E-008   7.741828663E-008   2.157952242E-006   1.688962621E-008   1.448967932E-005   7.071843491E-008   4.619897755E-008   5.293882839E-008   1.133974904E-009   1.441968087E-009   9.997778737E-013   8.644808679E-018   2.199951312E-021   3.872914287E-022   9.999778705E-025   2.563943257E-024   1.437968176E-015   5.156885871E-017   9.997778736E-017   1.459967689E-008   1.073976231E-007   3.528921900E-011   1.029977205E-004   1.012979610E-016   8.267817022E-006   1.339970345E-005   1.549965697E-006   1.549965697E-005   1.002883616E-016   1.859958837E-006   6.198862811E-006   7.238839795E-006   2.069954189E-007   3.718917695E-006   9.997928287E-017   9.997778736E-017   9.997778736E-017   9.997778736E-017   1.399969017E-004   3.368925441E-005   3.698918138E-005   3.228928539E-005   1.629963927E-004   1.352970057E-009   4.568898901E-013   2.226950715E-009   1.840959257E-010   5.286882994E-010   4.725895413E-015   8.505811752E-015   4.912891271E-011   1.430968331E-015   1.975956269E-012   7.562832620E-015   3.941912760E-010   8.655808470E-014   1.164974220E-013   6.627853316E-010   3.152930221E-015   8.004822842E-009   2.032955008E-012   3.604920227E-018   4.329904177E-018   2.543943699E-013   3.743917142E-013   9.673785908E-019   4.181907438E-017   6.718851303E-017   9.207796219E-015   5.440879586E-012   5.088870974E-019   7.272839043E-018   2.128952883E-015   3.069932058E-014   8.222818013E-017   1.329970566E-011   2.878936290E-015   4.170907692E-010   3.085931704E-016   3.626919957E-016   4.250905922E-011   1.156974395E-010   9.127797989E-013   2.837937193E-008   2.828937392E-009   2.815937679E-011   8.085821050E-011   4.142908314E-015   4.044910481E-011   2.061954366E-009   8.590809874E-013   3.087931660E-013   2.440945979E-015   3.453923560E-019   2.640941552E-021   4.539899526E-022   2.848936949E-023   9.999713633E-025   9.999843733E-025   4.158907968E-023   1.198973465E-018   3.938912827E-010   3.001933563E-011   3.247928112E-013   3.520922077E-008   1.071976276E-011 
  1.907877411E+006   6.045832802E-008   1.000000000E+001   1.000022131E+004   2.212951024E-005   4.999889346E-001   9.997778736E-002   2.127952906E-007   3.565921081E-010   1.878958416E-009   7.423835700E-011   1.375969548E-008   2.171951932E-005   9.796783184E-006   2.445945868E-008   4.050910348E-007   8.217818129E-005   1.375969548E-008   4.437901783E-010   2.742939295E-010   2.938934957E-011   6.679852166E-016   1.679962820E-014   3.979911919E-013   9.998017307E-017   9.998573845E-017   9.998707239E-017   5.934868653E-005   4.786894060E-011   5.155885893E-011   1.769960830E-011   5.480878701E-008   7.068843557E-008   7.741828663E-008   2.157952242E-006   1.688962621E-008   1.448967932E-005   7.071843491E-008   4.619897755E-008   5.293882839E-008   1.133974904E-009   1.441968087E-009   9.997778738E-013   8.644808679E-018   2.199951312E-021   3.872914287E-022   9.999778711E-025   2.563943257E-024   1.437968176E-015   5.156885871E-017   9.997778736E-017   1.459967689E-008   1.073976231E-007   3.528921901E-011   1.029977205E-004   1.019158518E-016   8.267817022E-006   1.339970345E-005   1.549965697E-006   1.549965697E-005   1.004337220E-016   1.859958837E-006   6.198862811E-006   7.238839795E-006   2.069954189E-007   3.718917695E-006   9.997998282E-017   9.997778736E-017   9.997778736E-017   9.997778736E-017   1.399969017E-004   3.368925441E-005   3.698918138E-005   3.228928539E-005   1.629963927E-004   1.352970057E-009   4.568898908E-013   2.226950715E-009   1.840959257E-010   5.286882994E-010   4.725895414E-015   8.505811751E-015   4.912891271E-011   1.430968331E-015   1.975956269E-012   7.562832617E-015   3.941912760E-010   8.655808487E-014   1.164974221E-013   6.627853316E-010   3.152930221E-015   8.004822842E-009   2.032955008E-012   3.604920231E-018   4.329904178E-018   2.543943699E-013   3.743917142E-013   9.673785909E-019   4.181907433E-017   6.718851303E-017   9.207796219E-015   5.440879586E-012   5.088863297E-019   7.272839043E-018   2.128952883E-015   3.069932058E-014   8.222818011E-017   1.329970566E-011   2.878936292E-015   4.170907692E-010   3.085931704E-016   3.626920062E-016   4.250905921E-011   1.156974395E-010   9.127797989E-013   2.837937193E-008   2.828937392E-009   2.815937679E-011   8.085821050E-011   4.142908315E-015   4.044910481E-011   2.061954366E-009   8.590809874E-013   3.087931660E-013   2.440945979E-015   3.453923560E-019   2.640941552E-021   4.539899526E-022   2.848936949E-023   9.999683184E-025   9.999874174E-025   4.158907973E-023   1.198973465E-018   3.938912827E-010   3.001933563E-011   3.247928108E-013   3.520922077E-008   1.071976275E-011 
